"companykey","flagkey","productkey","installmentkey","vendorkey","transactions","tpv","mdr","interchange","assessment","dia","acquirerkey","typekey","affiliationkey","facttpvkey","transactiondate"
"2","1","1","1","578","1","1.6","0.03","0.01","0.02","-3.4694469520000006E-18","11","1","49330","493520","20130319"
"2","2","1","1","708","5","212.08","2.64","2.12","0.07","0.45","11","1","189915","460440","20130319"
"2","2","1","1","578","3","47.97","0.92","0.38","0.03","0.51","11","1","108168","404819","20130319"
"2","1","2","2","578","3","52.5","1.34","0.6900000000000001","0.1","0.55","11","1","38393","415629","20130319"
"2","2","2","2","578","6","85.66","2.14","1.11","0.37","0.66","11","1","210105","471980","20130319"
"2","2","1","1","1","9","229.0","3.95","1.15","0.1","2.7","11","1","219617","330464","20130319"
"2","1","2","2","628","24","713.12","17.45","10.94","1.18","5.33","11","1","85751","311057","20130319"
"2","2","1","1","578","1","23.8","0.45","0.2","0.01","0.24","11","1","47249","333542","20130319"
"2","1","2","2","99","9","1145.63","20.05","21.01","1.49","-2.45","11","1","158798","459592","20130319"
"2","2","2","3","578","1","66.75","2.13","1.23","0.21","0.6900000000000001","11","1","130759","489284","20130319"
"2","1","2","2","392","5","143.41","3.49","1.27","0.24","1.98","11","1","146299","501227","20130319"
"2","2","2","2","708","2","61.0","2.03","0.79","0.16","1.08","11","1","52435","378023","20130319"
"2","1","1","1","578","1","100.0","2.18","0.97","0.13","1.08","11","1","92078","462343","20130319"
"2","2","2","2","578","17","1012.03","25.21","10.12","1.98","13.11","11","1","66777","482961","20130319"
"2","2","2","2","578","1","20.0","0.7000000000000001","0.26","0.07","0.37","11","1","22871","403117","20130319"
"2","1","2","2","708","3","150.0","3.99","2.79","0.22","0.98","11","1","28010","365529","20130319"
"2","2","1","1","713","7","373.0","8.55","3.73","0.11","4.71","11","1","154482","339186","20130319"
"2","2","2","2","656","8","352.61","9.7","5.39","0.79","3.52","11","1","112353","386453","20130319"
"2","1","1","1","578","2","33.0","0.64","0.32","0.07","0.25","11","1","33956","404653","20130319"
"2","2","1","1","708","1","25.96","0.49","0.26","0.01","0.22","11","1","208761","347777","20130319"
"2","2","2","2","656","9","363.16","7.62","6.08","1.57","-0.03","11","1","178985","390054","20130319"
"2","2","2","2","713","1","17.0","0.49","0.13","0.07","0.29","11","1","53834","345078","20130319"
"2","1","1","1","708","3","93.59","1.78","0.9","0.16","0.72","11","1","186272","354529","20130319"
"2","1","1","1","578","3","90.0","1.62","0.87","0.15","0.6000000000000001","11","1","214780","442598","20130319"
"2","2","2","2","578","1","11.15","0.28","0.14","0.06","0.08","11","1","220777","435803","20130319"
"2","1","1","1","1","2","57.02","0.8300000000000001","0.55","0.1","0.18","11","1","158919","307100","20130319"
"2","2","1","1","578","2","260.0","5.18","2.6","0.06","2.52","11","1","208505","470174","20130319"
"2","2","1","1","431","1","125.0","3.01","1.25","0.03","1.73","11","1","108380","499845","20130319"
"2","2","2","2","656","1","104.9","3.15","1.3599999999999999","0.17","1.62","11","1","93105","385495","20130319"
"2","1","2","2","708","5","108.3","3.12","1.85","0.19","1.08","11","1","163159","371677","20130319"
"2","1","1","1","656","1","26.5","0.53","0.26","0.05","0.22","11","1","191270","384934","20130319"
"2","1","2","2","708","22","841.07","18.49","12.9","1.3","4.29","11","1","52277","460467","20130319"
"2","2","2","2","713","1","25.0","0.78","0.33","0.08","0.37","11","1","140245","351955","20130319"
"2","1","2","2","708","9","172.5","4.76","2.71","0.32","1.73","11","1","135464","354433","20130319"
"2","1","1","1","578","9","93.8","1.54","0.91","0.24","0.39","11","1","104239","435319","20130319"
"2","1","1","1","708","2","139.5","3.35","1.35","0.19","1.81","11","1","77829","362124","20130319"
"2","2","2","2","708","1","220.0","6.16","4.18","0.31","1.67","11","1","125065","368728","20130319"
"2","2","1","1","538","14","323.73","5.94","3.24","0.15","2.55","11","1","191102","463393","20130319"
"2","1","1","1","578","34","727.41","12.72","7.05","1.33","4.34","11","1","79234","431484","20130319"
"2","2","1","1","578","1","123.0","2.9","1.05","0.03","1.82","11","1","78673","491227","20130319"
"2","1","2","2","372","28","3061.08","55.12","46.34","4.04","4.74","11","1","216012","463868","20130319"
"2","2","2","3","578","1","149.7","5.73","2.79","0.33","2.61","11","1","176314","410963","20130319"
"2","1","2","2","628","3","77.95","2.52","0.8","0.13","1.5899999999999999","11","1","105725","489008","20130319"
"2","1","2","3","578","2","1368.2","44.88","21.78","1.8","21.3","11","1","213439","426309","20130319"
"2","1","2","2","578","1","74.0","2.4","0.92","0.1","1.38","11","1","233555","409579","20130319"
"2","2","1","1","681","1","87.0","1.6","0.44","0.02","1.1400000000000001","11","1","52070","316912","20130319"
"2","1","2","2","578","42","4630.56","119.98","61.64","6.12","52.22","11","1","144365","310477","20130319"
"2","1","2","2","628","2","109.0","3.77","1.42","0.16","2.19","11","1","156632","310223","20130319"
"2","2","1","1","578","5","355.39","7.61","2.84","0.1","4.67","11","1","200096","297631","20130319"
"2","1","1","1","578","1","120.9","2.65","1.17","0.16","1.32","11","1","136032","428547","20130319"
"2","1","2","2","538","64","2822.96","59.29","31.49","4.24","23.56","11","1","44679","443771","20130319"
"2","1","2","3","552","2","160.0","6.44","2.54","0.24","3.66","11","1","131030","446573","20130319"
"2","1","2","3","83","1","193.34","5.98","4.14","0.26","1.58","11","1","81555","473742","20130319"
"2","1","2","3","99","1","436.0","10.04","7.48","0.56","2.0","11","1","153263","474025","20130319"
"2","2","2","2","708","1","16.0","0.47000000000000003","0.07","0.06","0.34","11","1","172442","488185","20130319"
"2","2","1","1","538","3","48.4","0.8","0.24","0.03","0.53","11","1","68048","454549","20130319"
"2","2","1","1","708","3","26.9","0.5","0.27","0.02","0.21","11","1","45596","351731","20130319"
"2","2","2","3","578","1","160.0","6.28","2.98","0.28","3.02","11","1","51794","492876","20130319"
"2","2","1","1","578","10","193.25","3.38","1.9300000000000002","0.1","1.35","11","1","209292","442580","20130319"
"2","1","2","2","578","1","1750.0","54.78","32.55","2.11","20.12","11","1","145861","417790","20130319"
"2","1","2","3","1","4","2355.89","80.14","39.46","3.0","37.68","11","1","174623","295152","20130319"
"2","1","1","1","708","2","46.0","0.87","0.44","0.08","0.35000000000000003","11","1","198172","354275","20130319"
"2","2","1","1","578","1","25.0","0.6000000000000001","0.24","0.01","0.35000000000000003","11","1","182613","467982","20130319"
"2","2","2","2","713","1","25.0","0.84","0.33","0.08","0.43","11","1","206466","345037","20130319"
"2","1","2","2","681","1","36.9","0.97","0.46","0.06","0.45","11","1","39776","305561","20130319"
"2","1","2","2","578","1","30.0","1.01","0.31","0.05","0.65","11","1","31980","398329","20130319"
"2","2","2","2","552","4","196.75","4.93","2.76","0.42","1.75","11","1","93104","453594","20130319"
"2","2","1","1","713","1","193.7","3.37","1.94","0.04","1.3900000000000001","11","1","162195","349370","20130319"
"2","1","2","2","708","1","140.0","4.41","2.6","0.18","1.63","11","1","15279","375583","20130319"
"2","2","1","1","578","8","139.05","2.7199999999999998","1.3900000000000001","0.08","1.25","11","1","188444","310332","20130319"
"2","2","2","2","552","3","379.72","10.24","7.22","0.6000000000000001","2.42","11","1","176420","312792","20130319"
"2","2","1","1","609","1","87.0","1.58","0.87","0.02","0.6900000000000001","11","1","193729","504156","20130319"
"2","2","2","2","552","2","154.0","4.79","2.5700000000000003","0.28","1.94","11","1","85435","449125","20130319"
"2","2","1","1","708","5","115.1","2.17","1.15","0.05","0.97","11","1","133820","465415","20130319"
"2","1","2","2","681","1","40.0","1.34","0.59","0.06","0.6900000000000001","11","1","155555","502550","20130319"
"2","1","2","2","628","38","1339.04","35.23","22.08","2.12","11.03","11","1","48397","303215","20130319"
"2","2","2","2","656","6","174.83","5.86","3.02","0.48","2.36","11","1","40154","382111","20130319"
"2","2","2","3","578","2","575.0","16.69","10.68","1.22","4.79","11","1","118741","474834","20130319"
"2","1","1","1","708","1","5.0","0.1","0.03","0.02","0.05","11","1","48827","365869","20130319"
"2","1","2","2","1","4","381.07","9.91","7.31","1.73","0.87","11","1","119386","315277","20130319"
"2","2","2","2","84","2","29.97","0.66","0.22","0.13","0.31","11","1","85633","350491","20130319"
"2","1","2","3","578","1","143.0","5.58","1.98","0.2","3.4","11","1","63144","415085","20130319"
"2","1","1","1","708","11","155.17","3.0","0.88","0.34","1.78","11","1","208424","366581","20130319"
"2","1","1","1","1","5","326.0","4.6","2.48","0.46","1.6600000000000001","11","1","37549","303272","20130319"
"2","1","1","1","628","4","28.5","0.55","0.28","0.09","0.18","11","1","184533","300987","20130319"
"2","2","2","3","1","2","540.0","17.85","10.16","0.9500000000000001","6.74","11","1","58352","504680","20130319"
"2","1","1","1","578","1","30.0","0.65","0.29","0.05","0.31","11","1","188238","425712","20130319"
"2","2","2","2","656","1","5.5","0.15","0.04","0.05","0.06","11","1","145611","393789","20130319"
"2","1","1","1","548","5","377.05","7.85","3.65","0.52","3.68","11","1","98109","440928","20130319"
"2","2","1","1","578","8","544.2","9.9","5.44","0.15","4.31","11","1","41786","402247","20130319"
"2","2","1","1","708","7","251.19","4.48","2.51","0.09","1.88","11","1","202331","353125","20130319"
"2","2","2","3","578","2","378.9","13.6","7.04","0.64","5.92","11","1","202256","413668","20130319"
"2","1","1","1","578","3","256.0","4.94","2.48","0.35000000000000003","2.11","11","1","84895","478067","20130319"
"2","2","2","2","578","1","10.26","0.27","0.13","0.06","0.08","11","1","28344","334039","20130319"
"2","1","1","1","578","4","188.79","3.44","1.07","0.27","2.1","11","1","80474","403501","20130319"
"2","2","1","1","656","1","30.0","0.44","0.24","0.01","0.19","11","1","66025","377681","20130319"
"2","2","2","2","578","1","35.0","1.03","0.67","0.09","0.27","11","1","114336","424213","20130319"
"2","1","2","2","578","1","22.0","0.75","0.41000000000000003","0.04","0.30000000000000004","11","1","157724","421864","20130319"
"2","1","1","1","578","1","2.5","0.04","0.01","0.02","0.01","11","1","114190","306004","20130319"
"2","1","1","1","538","3","15.0","0.26","0.14","0.06","0.06","11","1","212837","444539","20130319"
"2","1","2","3","578","3","254.12","8.13","4.03","0.42","3.68","11","1","38573","330319","20130319"
"2","1","1","1","708","1","150.0","3.12","1.46","0.19","1.47","11","1","15279","383394","20130319"
"2","1","1","1","681","1","12.5","0.23","0.12","0.03","0.08","11","1","61278","467032","20130319"
"2","1","2","2","1","42","2295.42","48.23","32.13","3.33","12.77","11","1","62926","463024","20130319"
"2","2","2","2","1","5","238.21","7.15","4.33","0.51","2.31","11","1","45894","301780","20130319"
"2","2","1","1","578","4","79.0","1.3599999999999999","0.79","0.04","0.53","11","1","101821","425752","20130319"
"2","1","1","1","619","8","218.0","3.05","2.12","0.36","0.5700000000000001","11","1","83250","491221","20130319"
"2","2","2","3","578","1","249.0","8.7","4.65","0.55","3.5","11","1","14157","425210","20130319"
"2","2","1","1","578","14","520.39","8.58","2.6","0.19","5.79","11","1","49944","439054","20130319"
"2","1","1","1","538","40","1968.7","25.59","14.95","2.9","7.74","11","1","103942","444980","20130319"
"2","1","1","1","708","25","348.9","6.6","3.38","0.75","2.47","11","1","227368","373261","20130319"
"2","2","2","2","578","3","49.5","1.6800000000000002","0.64","0.2","0.84","11","1","124450","430642","20130319"
"2","2","2","3","1","2","1568.5","51.6","29.16","2.4","20.04","11","1","152103","496563","20130319"
"2","1","2","2","578","2","41.94","1.1400000000000001","0.52","0.08","0.54","11","1","38573","336400","20130319"
"2","1","2","2","708","1","5.5","0.17","0.05","0.02","0.1","11","1","61938","504076","20130319"
"2","1","1","1","578","35","1881.32","26.21","14.3","2.73","9.18","11","1","144365","305282","20130319"
"2","1","1","1","578","3","66.7","1.22","0.65","0.12","0.45","11","1","112813","310283","20130319"
"2","1","2","2","656","4","56.0","1.42","0.77","0.12","0.53","11","1","224738","382004","20130319"
"2","2","2","2","431","1","1.0","0.03","0.01","0.05","-0.03","11","1","175404","499656","20130319"
"2","1","2","2","708","3","38.7","1.12","0.5700000000000001","0.09","0.46","11","1","144449","378862","20130319"
"2","2","1","1","578","1","15.0","0.35000000000000003","0.15","0.01","0.19","11","1","213830","498407","20130319"
"2","1","1","1","578","3","687.6","11.56","6.67","0.87","4.02","11","1","78542","417603","20130319"
"2","1","2","2","1","4","477.15","13.08","6.97","0.63","5.48","11","1","76085","337235","20130319"
"2","2","1","1","656","4","99.0","2.01","0.84","0.04","1.13","11","1","45020","401632","20130319"
"2","1","1","1","578","1","26.0","0.46","0.25","0.04","0.17","11","1","198924","427512","20130319"
"2","2","2","2","578","1","13.75","0.46","0.18","0.06","0.22","11","1","220050","335229","20130319"
"2","2","1","1","713","1","23.0","0.46","0.12","0.01","0.33","11","1","53834","345952","20130319"
"2","2","1","1","578","1","158.4","2.74","1.58","0.04","1.12","11","1","202256","413861","20130319"
"2","1","1","1","681","1","18.0","0.33","0.17","0.04","0.12","11","1","52070","315951","20130319"
"2","2","1","1","656","2","215.0","3.87","2.15","0.05","1.67","11","1","227494","399912","20130319"
"2","2","1","1","708","3","95.0","1.71","0.9500000000000001","0.04","0.72","11","1","199699","352891","20130319"
"2","2","2","3","538","1","160.95","6.48","3.0","0.28","3.2","11","1","48030","451760","20130319"
"2","2","1","1","656","3","119.09","1.49","1.19","0.04","0.26","11","1","186661","377543","20130319"
"2","2","2","2","656","9","1274.38","40.78","21.78","1.9300000000000002","17.07","11","1","85788","495747","20130319"
"2","1","2","2","578","5","82.2","2.07","1.15","0.16","0.76","11","1","114713","405288","20130319"
"2","2","1","1","738","3","21.65","0.35000000000000003","0.17","0.02","0.16","11","1","172647","298870","20130319"
"2","2","1","1","681","2","7.75","0.15","0.04","0.01","0.1","11","1","195280","298321","20130319"
"2","1","2","2","578","1","5.0","0.18","0.06","0.02","0.1","11","1","62206","404787","20130319"
"2","1","2","3","681","1","210.0","8.82","3.33","0.30000000000000004","5.19","11","1","133155","311935","20130319"
"2","2","2","2","578","5","112.8","2.74","0.85","0.37","1.52","11","1","104239","426267","20130319"
"2","2","2","3","578","2","265.0","9.88","4.92","0.5","4.46","11","1","64344","434146","20130319"
"2","1","2","3","1","1","135.0","3.2","2.16","0.2","0.84","11","1","191349","335886","20130319"
"2","1","2","2","636","10","165.69","4.49","2.51","0.33","1.65","11","1","212029","480732","20130319"
"2","2","2","4","81","1","1380.0","33.8","26.2","2.1","5.5","11","1","66988","376393","20130319"
"2","2","2","2","681","3","21.45","0.73","0.28","0.16","0.29","11","1","108547","469546","20130319"
"2","2","1","1","656","39","839.95","14.71","8.4","0.4","5.91","11","1","191520","389988","20130319"
"2","1","1","1","578","1","8.5","0.15","0.08","0.02","0.05","11","1","166343","421747","20130319"
"2","1","2","2","1","3","183.0","4.59","2.98","0.26","1.35","11","1","152683","375775","20130319"
"2","2","2","2","336","1","14.68","0.28","0.19","0.06","0.03","11","1","176368","458536","20130319"
"2","1","1","1","578","5","231.0","4.0","2.25","0.35000000000000003","1.4","11","1","198431","413792","20130319"
"2","2","1","1","392","5","94.75","1.74","0.9500000000000001","0.05","0.74","11","1","65759","503063","20130319"
"2","1","1","1","632","2","28.0","0.56","0.27","0.06","0.23","11","1","102363","315747","20130319"
"2","1","1","1","708","1","28.5","0.54","0.28","0.05","0.21","11","1","136425","485659","20130319"
"2","2","1","1","708","21","447.18","8.49","4.47","0.21","3.81","11","1","82732","362008","20130319"
